"Date","Price","Open","High","Low","Change %"
"Jun 27, 2018","121.730","121.620","121.730","120.460","0.05%"
"Jun 26, 2018","121.675","121.675","121.725","120.365","0.00%"
"Jun 25, 2018","121.675","121.625","121.675","120.365","0.02%"
"Jun 23, 2018","121.650","121.650","121.650","121.650","0.00%"
"Jun 22, 2018","121.650","121.650","121.650","120.390","0.00%"
"Jun 21, 2018","121.650","121.350","121.650","120.390","0.12%"
"Jun 20, 2018","121.500","121.100","121.900","120.540","0.16%"
"Jun 19, 2018","121.300","121.300","122.300","120.240","1.63%"
"Jun 18, 2018","119.350","119.350","119.350","119.350","-0.45%"
"Jun 16, 2018","119.890","119.890","119.890","119.890","0.00%"
"Jun 15, 2018","119.890","119.380","119.890","119.210","0.26%"
"Jun 14, 2018","119.585","120.375","120.375","119.585","1.13%"
"Jun 13, 2018","118.245","119.945","119.945","118.245","-0.69%"
"Jun 12, 2018","119.065","119.315","119.315","117.855","1.13%"
"Jun 11, 2018","117.735","116.355","117.975","115.165","1.69%"
"Jun 09, 2018","115.780","115.780","115.780","115.780","0.00%"
"Jun 08, 2018","115.780","115.780","115.780","114.590","0.00%"
"Jun 07, 2018","115.780","115.780","115.780","114.590","0.00%"
"Jun 06, 2018","115.780","115.780","115.780","114.590","0.00%"
"Jun 05, 2018","115.780","115.780","115.780","114.590","0.00%"
"Jun 04, 2018","115.780","115.790","115.790","114.590","-0.00%"
"Jun 02, 2018","115.785","115.785","115.785","115.785","0.00%"
"Jun 01, 2018","115.785","115.765","115.785","114.585","0.01%"
"May 31, 2018","115.775","115.775","115.775","114.595","0.14%"
"May 30, 2018","115.610","115.750","115.750","114.570","-0.14%"
"May 29, 2018","115.775","115.775","115.775","114.595","0.00%"
"May 28, 2018","115.775","115.775","115.775","114.595","0.15%"
"May 26, 2018","115.600","115.600","115.600","115.600","-0.15%"
"May 25, 2018","115.775","115.775","115.775","114.595","0.00%"
"May 24, 2018","115.775","115.775","115.775","114.595","0.00%"
"May 23, 2018","115.775","115.775","115.775","114.595","0.19%"
"May 22, 2018","115.550","116.360","116.360","115.180","-0.19%"
"May 21, 2018","115.775","115.785","115.785","114.595","-0.00%"
"May 19, 2018","115.780","115.780","115.780","115.780","0.00%"
"May 18, 2018","115.780","115.780","115.780","114.590","0.00%"
"May 17, 2018","115.780","115.780","115.780","114.590","0.00%"
"May 16, 2018","115.780","115.770","115.780","114.590","0.00%"
"May 15, 2018","115.775","115.775","115.775","114.595","-0.46%"
"May 14, 2018","116.305","116.345","116.345","115.155","0.65%"
"May 12, 2018","115.550","115.550","115.550","115.550","-0.20%"
"May 11, 2018","115.780","115.780","115.780","114.590","0.00%"
"May 10, 2018","115.780","115.770","115.780","114.590","0.00%"
"May 09, 2018","115.775","115.775","115.775","114.585","0.00%"
"May 08, 2018","115.775","115.775","115.775","114.585","0.00%"
"May 07, 2018","115.775","115.775","115.775","114.585","0.00%"
"May 05, 2018","115.775","115.775","115.775","115.775","0.00%"
"May 04, 2018","115.775","115.775","115.775","114.585","0.00%"
"May 03, 2018","115.775","115.785","115.785","114.415","-0.00%"
"May 02, 2018","115.780","115.760","115.780","114.580","0.01%"
"May 01, 2018","115.770","115.770","115.770","114.590","0.00%"
"Apr 30, 2018","115.770","115.780","115.780","114.590","-0.00%"
"Apr 28, 2018","115.775","115.775","115.775","115.775","0.00%"
"Apr 27, 2018","115.775","115.775","115.775","114.585","0.00%"
"Apr 26, 2018","115.775","115.775","115.775","114.585","0.00%"
"Apr 25, 2018","115.775","116.355","116.365","115.175","0.00%"
"Apr 24, 2018","115.770","115.770","115.770","114.590","0.00%"
"Apr 23, 2018","115.770","115.780","115.800","114.590","-0.00%"
"Apr 21, 2018","115.775","115.775","115.775","115.775","0.00%"
"Apr 20, 2018","115.775","115.785","115.785","114.585","-0.00%"
"Apr 19, 2018","115.780","115.780","115.780","114.580","0.00%"
"Apr 18, 2018","115.780","115.770","115.780","114.580","0.00%"
"Apr 17, 2018","115.775","115.775","115.775","114.585","0.00%"
"Apr 16, 2018","115.775","115.775","115.775","114.585","0.00%"
"Apr 14, 2018","115.775","115.775","115.775","115.775","0.00%"
"Apr 13, 2018","115.775","115.765","115.775","114.965","0.00%"
"Apr 12, 2018","115.770","115.750","115.770","115.040","0.01%"
"Apr 11, 2018","115.760","115.800","115.800","115.570","-0.02%"
"Apr 10, 2018","115.780","115.740","115.780","115.660","0.02%"
"Apr 09, 2018","115.760","115.800","115.800","114.530","-0.02%"
"Apr 07, 2018","115.780","115.780","115.780","115.780","0.00%"
"Apr 06, 2018","115.780","115.780","115.780","115.620","0.00%"
"Apr 05, 2018","115.780","115.670","115.780","114.620","0.05%"
"Apr 04, 2018","115.725","115.725","115.725","114.675","0.00%"
"Apr 03, 2018","115.725","115.725","115.725","115.615","0.00%"
"Apr 02, 2018","115.725","115.695","115.725","114.465","0.01%"
"Apr 01, 2018","115.710","115.710","115.710","115.710","0.00%"
"Mar 31, 2018","115.710","115.710","115.710","115.710","0.00%"
"Mar 30, 2018","115.710","115.690","115.710","115.600","0.01%"
"Mar 29, 2018","115.700","115.700","115.700","115.590","0.00%"
"Mar 28, 2018","115.700","115.750","115.750","115.500","-0.02%"
"Mar 27, 2018","115.725","115.585","115.775","115.375","0.11%"
"Mar 26, 2018","115.600","115.600","115.700","114.280","0.00%"
"Mar 25, 2018","115.600","115.600","115.600","115.600","0.00%"
"Mar 24, 2018","115.600","115.600","115.600","115.600","0.00%"
"Mar 23, 2018","115.600","115.190","115.860","115.190","0.00%"
"Mar 22, 2018","115.600","114.700","115.980","114.700","0.39%"
"Mar 21, 2018","115.150","114.850","115.870","114.850","0.13%"
"Mar 20, 2018","115.000","111.530","115.100","111.530","3.82%"
"Mar 19, 2018","110.765","110.755","110.765","109.915","0.00%"
"Mar 18, 2018","110.760","110.760","110.760","110.760","0.00%"
"Mar 17, 2018","110.760","110.760","110.760","110.760","0.00%"
"Mar 16, 2018","110.760","110.760","110.760","110.540","0.00%"
"Mar 15, 2018","110.760","110.760","110.760","110.540","0.00%"
"Mar 14, 2018","110.760","110.760","110.760","110.650","0.00%"
"Mar 13, 2018","110.760","110.710","110.760","110.540","0.00%"
"Mar 12, 2018","110.760","110.760","110.760","109.870","0.13%"
"Mar 11, 2018","110.620","110.620","110.620","110.620","0.00%"
"Mar 10, 2018","110.620","110.620","110.620","110.620","-0.13%"
"Mar 09, 2018","110.760","110.770","110.770","109.870","-0.00%"
"Mar 08, 2018","110.765","110.755","110.765","109.915","0.00%"
"Mar 07, 2018","110.760","110.740","110.760","109.870","0.01%"
"Mar 06, 2018","110.750","110.750","110.770","109.880","0.00%"
"Mar 05, 2018","110.750","110.770","110.770","109.930","0.16%"
"Mar 04, 2018","110.570","110.570","110.570","110.570","0.00%"
"Mar 03, 2018","110.570","110.570","110.570","110.570","0.00%"
"Mar 02, 2018","110.570","110.620","110.620","110.510","-0.17%"
"Mar 01, 2018","110.760","110.770","110.770","110.640","-0.00%"
"Feb 28, 2018","110.765","110.765","110.765","110.705","0.00%"
"Feb 27, 2018","110.765","110.655","110.765","110.655","0.10%"
"Feb 26, 2018","110.650","111.330","111.340","110.480","0.09%"
"Feb 25, 2018","110.550","110.550","110.550","110.550","0.00%"
"Feb 24, 2018","110.550","110.550","110.550","110.550","0.00%"
"Feb 23, 2018","110.550","110.620","110.620","110.500","-0.19%"
"Feb 22, 2018","110.760","110.190","110.760","109.700","0.00%"
"Feb 21, 2018","110.760","110.710","110.760","110.640","0.01%"
"Feb 20, 2018","110.750","110.750","110.760","110.640","0.00%"
"Feb 19, 2018","110.750","110.760","110.760","109.910","0.18%"
"Feb 18, 2018","110.550","110.550","110.550","110.550","0.00%"
"Feb 17, 2018","110.550","110.550","110.550","110.550","-0.19%"
"Feb 16, 2018","110.755","110.755","110.755","110.695","0.00%"
"Feb 15, 2018","110.755","110.755","110.755","110.185","0.00%"
"Feb 14, 2018","110.755","110.755","110.755","110.645","0.00%"
"Feb 13, 2018","110.755","110.765","110.765","110.645","0.13%"
"Feb 12, 2018","110.610","111.330","111.330","110.480","0.19%"
"Feb 11, 2018","110.400","110.400","110.400","110.400","0.00%"
"Feb 10, 2018","110.400","110.400","110.400","110.400","-0.26%"
"Feb 09, 2018","110.690","110.840","110.860","110.690","-0.06%"
"Feb 08, 2018","110.760","110.760","110.760","110.690","0.00%"
"Feb 07, 2018","110.760","110.590","110.760","110.590","0.04%"
"Feb 06, 2018","110.715","110.825","110.825","110.715","-0.04%"
"Feb 05, 2018","110.760","110.760","110.760","109.910","0.17%"
"Feb 04, 2018","110.570","110.570","110.570","110.570","0.00%"
"Feb 03, 2018","110.570","110.570","110.570","110.570","0.02%"
"Feb 02, 2018","110.550","110.500","110.620","110.500","-0.19%"
"Feb 01, 2018","110.755","110.765","110.765","110.625","-0.00%"
"Jan 31, 2018","110.760","110.760","110.760","110.620","0.00%"
"Jan 30, 2018","110.760","110.760","110.760","110.620","0.00%"
"Jan 29, 2018","110.760","110.750","110.760","109.880","0.19%"
"Jan 28, 2018","110.550","110.550","110.550","110.550","0.00%"
"Jan 27, 2018","110.550","110.550","110.550","110.550","-0.19%"
"Jan 26, 2018","110.755","110.755","110.755","110.705","0.00%"
"Jan 25, 2018","110.755","110.755","110.755","110.645","0.19%"
"Jan 24, 2018","110.550","110.610","110.610","110.500","-0.19%"
"Jan 23, 2018","110.760","110.780","110.780","109.900","0.00%"
"Jan 22, 2018","110.755","110.755","110.755","109.885","-0.18%"
"Jan 21, 2018","110.955","110.955","110.955","110.955","0.00%"
"Jan 20, 2018","110.955","110.955","110.955","110.955","0.00%"
"Jan 19, 2018","110.955","111.075","111.075","109.745","0.18%"
"Jan 18, 2018","110.760","110.740","110.760","110.620","-0.34%"
"Jan 17, 2018","111.140","111.260","111.260","110.640","0.19%"
"Jan 16, 2018","110.925","111.325","111.415","110.655","0.15%"
"Jan 15, 2018","110.755","110.755","110.755","109.895","0.19%"
"Jan 14, 2018","110.550","110.550","110.550","110.550","0.00%"
"Jan 13, 2018","110.550","110.550","110.550","110.550","-0.19%"
"Jan 12, 2018","110.755","110.745","110.755","110.645","0.00%"
"Jan 11, 2018","110.750","110.750","110.750","109.440","-0.23%"
"Jan 10, 2018","111.000","111.310","111.310","110.550","0.23%"
"Jan 09, 2018","110.750","110.750","110.750","109.690","0.00%"
"Jan 08, 2018","110.750","111.310","111.310","109.900","0.18%"
"Jan 07, 2018","110.550","110.550","110.550","110.550","0.00%"
"Jan 06, 2018","110.550","110.550","110.550","110.550","-0.18%"
"Jan 05, 2018","110.750","110.720","110.750","110.070","0.01%"
"Jan 04, 2018","110.735","110.735","110.735","110.085","0.00%"
"Jan 03, 2018","110.735","110.665","110.735","110.185","0.03%"
"Jan 02, 2018","110.700","110.700","110.700","109.340","0.35%"
"Jan 01, 2018","110.310","110.310","110.310","110.310","-0.35%"
"Dec 31, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 30, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 29, 2017","110.700","110.700","110.700","110.140","0.00%"
"Dec 28, 2017","110.700","110.700","110.800","110.190","0.00%"
"Dec 27, 2017","110.700","110.700","110.700","110.590","0.00%"
"Dec 26, 2017","110.700","111.210","111.210","110.400","0.45%"
"Dec 25, 2017","110.200","110.200","110.200","110.200","-0.45%"
"Dec 24, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 23, 2017","110.700","110.700","110.700","110.700","0.00%"
"Dec 22, 2017","110.700","110.700","110.700","110.190","-0.29%"
"Dec 21, 2017","111.020","111.040","111.150","109.920","0.61%"
"Dec 20, 2017","110.350","110.190","110.520","110.190","-0.23%"
"Dec 19, 2017","110.600","110.560","111.110","109.450","0.66%"
"Dec 18, 2017","109.875","109.875","109.875","109.185","0.00%"
"Dec 17, 2017","109.875","109.875","109.875","109.875","0.00%"
"Dec 16, 2017","109.875","109.875","109.875","109.875","0.00%"
"Dec 15, 2017","109.875","109.725","110.025","109.015","0.07%"
"Dec 14, 2017","109.800","109.200","109.800","109.090","0.27%"
"Dec 13, 2017","109.500","109.500","109.850","108.740","0.04%"
"Dec 12, 2017","109.455","107.965","109.815","107.965","1.82%"
"Dec 11, 2017","107.500","106.810","108.910","106.810","1.56%"
"Dec 10, 2017","105.850","105.850","105.850","105.850","0.00%"
"Dec 09, 2017","105.850","105.850","105.850","105.850","0.00%"
"Dec 08, 2017","105.850","106.100","106.100","105.850","0.41%"
"Dec 07, 2017","105.415","105.415","105.415","105.315","0.00%"
"Dec 06, 2017","105.415","105.545","105.545","105.395","0.16%"
"Dec 05, 2017","105.250","105.300","105.300","105.250","-0.14%"
"Dec 04, 2017","105.400","105.550","105.550","105.400","0.02%"
"Dec 03, 2017","105.375","105.375","105.375","105.375","0.00%"
"Dec 02, 2017","105.375","105.375","105.375","105.375","0.00%"
"Dec 01, 2017","105.375","105.375","105.475","105.295","0.00%"
"Nov 30, 2017","105.375","105.495","105.495","105.295","-0.04%"
"Nov 29, 2017","105.415","105.585","105.585","105.355","0.16%"
"Nov 28, 2017","105.250","105.500","105.500","105.250","-0.08%"
"Nov 27, 2017","105.330","105.600","105.600","105.330","0.14%"
"Nov 26, 2017","105.185","105.185","105.185","105.185","0.00%"
"Nov 25, 2017","105.185","105.185","105.185","105.185","0.00%"
"Nov 24, 2017","105.185","105.435","105.435","105.185","-0.11%"
"Nov 23, 2017","105.300","105.300","105.300","105.300","-0.05%"
"Nov 22, 2017","105.350","105.500","105.500","105.350","0.14%"
"Nov 21, 2017","105.200","105.240","105.240","105.200","-0.05%"
"Nov 20, 2017","105.250","105.310","105.310","105.250","-0.06%"
"Nov 19, 2017","105.315","105.315","105.315","105.315","0.00%"
"Nov 18, 2017","105.315","105.315","105.315","105.315","0.00%"
"Nov 17, 2017","105.315","105.515","105.515","105.315","0.01%"
"Nov 16, 2017","105.305","105.305","105.305","105.255","0.00%"
"Nov 15, 2017","105.305","105.535","105.535","105.305","0.05%"
"Nov 14, 2017","105.250","105.430","105.430","105.250","-0.09%"
"Nov 13, 2017","105.350","105.480","105.480","105.300","0.38%"
"Nov 12, 2017","104.950","104.950","104.950","104.950","0.00%"
"Nov 11, 2017","104.950","104.950","104.950","104.950","0.00%"
"Nov 10, 2017","104.950","104.950","104.950","104.950","-0.10%"
"Nov 09, 2017","105.050","105.150","105.150","105.050","-0.14%"
"Nov 08, 2017","105.200","105.200","105.200","105.200","-0.05%"
"Nov 07, 2017","105.250","105.250","105.250","105.250","-0.05%"
"Nov 06, 2017","105.300","105.530","105.530","105.300","0.02%"
"Nov 05, 2017","105.280","105.280","105.280","105.280","0.00%"
"Nov 04, 2017","105.280","105.280","105.280","105.280","0.00%"
"Nov 03, 2017","105.280","105.250","105.280","105.250","0.02%"
"Nov 02, 2017","105.255","105.365","105.365","105.255","0.05%"
"Nov 01, 2017","105.200","105.250","105.250","105.150","-0.17%"
"Oct 31, 2017","105.375","105.315","105.495","105.245","0.06%"
"Oct 30, 2017","105.315","105.515","105.515","105.295","-0.03%"
"Oct 29, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 28, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 27, 2017","105.350","105.450","105.450","105.350","-0.00%"
"Oct 26, 2017","105.355","105.435","105.455","105.335","0.05%"
"Oct 25, 2017","105.305","105.355","105.405","105.305","-0.07%"
"Oct 24, 2017","105.375","105.275","105.375","105.275","0.07%"
"Oct 23, 2017","105.300","105.530","105.530","105.300","-0.05%"
"Oct 22, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 21, 2017","105.350","105.350","105.350","105.350","0.00%"
"Oct 20, 2017","105.350","105.450","105.450","105.300","0.14%"
"Oct 19, 2017","105.200","105.290","105.290","105.200","-0.05%"
"Oct 18, 2017","105.250","105.200","105.390","105.200","-0.05%"
"Oct 17, 2017","105.305","105.505","105.505","105.305","0.17%"
"Oct 16, 2017","105.125","105.215","105.215","105.125","-0.12%"
"Oct 15, 2017","105.250","105.250","105.250","105.250","0.00%"
"Oct 14, 2017","105.250","105.250","105.250","105.250","0.00%"
"Oct 13, 2017","105.250","105.460","105.460","105.250","0.33%"
"Oct 12, 2017","104.900","105.050","105.050","104.900","-0.17%"
"Oct 11, 2017","105.075","105.125","105.125","105.075","-0.24%"
"Oct 10, 2017","105.330","105.140","105.390","105.140","0.07%"
"Oct 09, 2017","105.255","105.255","105.255","105.255","0.00%"
"Oct 08, 2017","105.255","105.255","105.255","105.255","0.00%"
"Oct 07, 2017","105.255","105.255","105.255","105.255","0.00%"
"Oct 06, 2017","105.255","105.445","105.445","105.255","0.00%"
"Oct 05, 2017","105.250","105.450","105.450","105.250","-0.15%"
"Oct 04, 2017","105.405","105.405","105.405","105.405","0.03%"
"Oct 03, 2017","105.375","105.515","105.515","105.305","0.07%"
"Oct 02, 2017","105.300","105.300","105.300","105.300","-0.10%"
"Oct 01, 2017","105.410","105.410","105.410","105.410","0.00%"
"Sep 30, 2017","105.410","105.410","105.410","105.410","0.00%"
"Sep 29, 2017","105.410","105.500","105.510","105.380","0.01%"
"Sep 28, 2017","105.400","105.400","105.450","105.400","-0.02%"
"Sep 27, 2017","105.425","105.275","105.445","105.275","0.05%"
"Sep 26, 2017","105.375","105.505","105.505","105.325","0.03%"
"Sep 25, 2017","105.345","105.455","105.455","105.245","-0.04%"
"Sep 24, 2017","105.385","105.385","105.385","105.385","0.00%"
"Sep 23, 2017","105.385","105.385","105.385","105.385","0.00%"
"Sep 22, 2017","105.385","105.375","105.385","105.275","0.01%"
"Sep 21, 2017","105.375","105.385","105.425","105.375","0.00%"
"Sep 20, 2017","105.375","105.335","105.435","105.335","0.02%"
"Sep 19, 2017","105.350","105.460","105.460","105.350","0.02%"
"Sep 18, 2017","105.325","105.405","105.405","105.325","-0.02%"
"Sep 17, 2017","105.350","105.350","105.350","105.350","0.00%"
"Sep 16, 2017","105.350","105.350","105.350","105.350","0.00%"
"Sep 15, 2017","105.350","105.460","105.460","105.350","0.05%"
"Sep 14, 2017","105.295","105.145","105.395","105.145","0.09%"
"Sep 13, 2017","105.200","105.350","105.460","105.200","-0.13%"
"Sep 12, 2017","105.335","105.285","105.335","105.235","0.00%"
"Sep 11, 2017","105.330","105.430","105.430","105.330","0.02%"
"Sep 10, 2017","105.310","105.310","105.310","105.310","0.00%"
"Sep 09, 2017","105.310","105.310","105.310","105.310","0.00%"
"Sep 08, 2017","105.310","105.360","105.410","105.260","-0.04%"
"Sep 07, 2017","105.350","105.350","105.350","105.300","0.01%"
